agg_næring,år,totGDP,secGDP/totGDP,GWh/gdp,fossGWh/totGWh,mtCO2e/fossGWh,mtCO2e,res
Bygge- og anleggsvirksomhet,2019,2932024.0,0.0680393475633214,0.0738772789020166,0.6167729678382413,0.2393839383938394,2176.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1990,1776729.0,0.0589363937888107,0.1102908875604026,2.5385747683782145,0.0399072242308479,1170.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1991,1781787.0,0.0582836220042014,0.1071844697589769,2.5600574970802263,0.0401108927568781,1143.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1992,1833320.0,0.0577989658106604,0.0985145898607074,2.600057476769805,0.0421855427013484,1145.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1993,1857118.0,0.0566350657308797,0.1060868242408108,2.6757483419967736,0.0390206323687031,1165.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1994,1961089.0,0.0589259334991935,0.0927924263795983,2.670521309335074,0.0401243190389719,1149.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1995,2018526.0,0.0607745453860886,0.0888689627063378,3.477160154100165,0.0308905771868734,1171.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1996,2117728.0,0.0634647131265205,0.088369878200311,3.492969605119138,0.0317697536518343,1318.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1997,2222870.0,0.0638890263488193,0.0888062696719406,3.3968442752933714,0.0328423706262692,1407.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1998,2256049.0,0.0672529718991032,0.0847580506966505,3.3837480559875583,0.033551648856716,1460.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",1999,2293937.0,0.0665711394863939,0.0855739637220876,3.3817722681359044,0.0344398434141153,1522.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2000,2381713.0,0.0681169393625512,0.0833174099300397,3.1720056225493822,0.0346114376341076,1484.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2001,2418961.0,0.0691768077286074,0.0807835731701486,3.20994229915668,0.0359743731563421,1561.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2002,2419667.0,0.0693516917823816,0.0799365942028985,3.2387058297301325,0.0360924408433845,1568.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2003,2445845.0,0.0711651801320198,0.0731648464026565,3.336317235963879,0.0358689512332894,1524.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2004,2517952.0,0.071678093943014,0.0670537782161102,3.453561394810776,0.0351716712525421,1470.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2005,2489504.0,0.0734367167114413,0.06934651927295,3.372219592995741,0.0325825088297897,1393.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2006,2541231.0,0.0767151825237453,0.0677708757585239,3.378595216469876,0.0288319369147363,1287.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2007,2579927.0,0.0818922395866239,0.0589181923171586,3.6872589974293057,0.0288459443560861,1324.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2008,2597209.0,0.0824003767120782,0.0581418712122274,3.69766133569075,0.0276678982829819,1273.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2009,2543097.0,0.0812159347441328,0.0604531809818921,3.658097068716963,0.0273015873015873,1247.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2010,2550537.0,0.0840807249610572,0.0559335232757133,3.407919966652772,0.0331963403297617,1357.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2011,2567673.0,0.0851241571648726,0.0533327843126489,3.5624088530496696,0.0323163243191176,1342.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2012,2637544.0,0.0865665179424494,0.0531352513763396,3.634520276953512,0.0299133668979906,1319.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2013,2670968.0,0.0871687717711331,0.0511757757972726,3.728409567771717,0.0316495587970466,1406.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2014,2722102.0,0.0900135263116518,0.0447136222278452,4.063618108798832,0.0280990993014532,1251.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2015,2768846.0,0.0919624999006806,0.0432038644307426,4.344059630942642,0.0262612735148255,1255.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2016,2794643.0,0.0936216182174252,0.0451041320292464,4.210236420642318,0.0274932072053939,1366.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2017,2860728.0,0.0932108889765122,0.0427975143539682,4.323781983876621,0.0250086131771477,1234.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2018,2888791.0,0.0946080903741392,0.0419900257223667,4.294614848379227,0.0249771735822258,1231.0,0.0
"Varehandel, rep. av motorvogner, overnatting og servering",2019,2932024.0,0.0965906145379437,0.0421283447384589,4.145000419076355,0.0275811865572046,1364.0,0.0
Andre tjenesteytende næringer,1990,1776729.0,0.2479607188265627,0.0110586777253443,1.4546387520525452,0.0495273035134753,351.0,0.0
Andre tjenesteytende næringer,1991,1781787.0,0.2234043687601267,0.0122745623136268,1.4023741301678263,0.049620548744892,340.0,0.0
Andre tjenesteytende næringer,1992,1833320.0,0.2209134248249078,0.0130788508783842,1.3332074759297716,0.0471537807986406,333.0,0.0
Andre tjenesteytende næringer,1993,1857118.0,0.220766262563822,0.0130515696762596,1.3337693888992712,0.0487599831862127,348.0,0.0
Andre tjenesteytende næringer,1994,1961089.0,0.2191323290273924,0.0123098259869967,1.3688090737240075,0.0466786355475763,338.0,0.0
Andre tjenesteytende næringer,1995,2018526.0,0.2106338982009644,0.0130324340851894,1.324490164230283,0.0525957214879411,386.0,0.0
Andre tjenesteytende næringer,1996,2117728.0,0.2013653311473428,0.014700881959117,1.3089806986760248,0.0502071654886668,412.0,0.0
Andre tjenesteytende næringer,1997,2222870.0,0.2008066148717648,0.0140624194888959,1.2991875099569858,0.0537093807480073,438.0,0.0
Andre tjenesteytende næringer,1998,2256049.0,0.2129435131949705,0.0130513248031373,1.3138755980861243,0.05256130128672,433.0,0.0
Andre tjenesteytende næringer,1999,2293937.0,0.2246831538965542,0.0126792508473852,1.2970160673297628,0.0578102878716375,490.0,0.0
Andre tjenesteytende næringer,2000,2381713.0,0.2295553662427001,0.011010818769605,1.4451827242524915,0.0539080459770114,469.0,0.0
Andre tjenesteytende næringer,2001,2418961.0,0.2439588732517804,0.0115500561743489,1.3293720657276995,0.0573888091822094,520.0,0.0
Andre tjenesteytende næringer,2002,2419667.0,0.2376050092843354,0.012149410792712,1.3108088761632068,0.0551550895587592,505.0,0.0
Andre tjenesteytende næringer,2003,2445845.0,0.2438143054854253,0.0108966146374838,1.316712834718375,0.0580878915381019,497.0,0.0
Andre tjenesteytende næringer,2004,2517952.0,0.2466226520600869,0.0111113973951019,1.2552173913043478,0.0583073548089135,505.0,0.0
Andre tjenesteytende næringer,2005,2489504.0,0.2315071596591128,0.0116962615687322,1.3081145230677942,0.0564753912451803,498.0,0.0
Andre tjenesteytende næringer,2006,2541231.0,0.2449871735391233,0.0102221601139793,1.3543368950345696,0.0563870518621649,486.0,0.0
Andre tjenesteytende næringer,2007,2579927.0,0.2440111677578474,0.0115085674891307,1.270255348516218,0.0534608279908725,492.0,0.0
Andre tjenesteytende næringer,2008,2597209.0,0.2491462951191067,0.0116259842215474,1.26372457796092,0.0522772693804565,497.0,0.0
Andre tjenesteytende næringer,2009,2543097.0,0.2519384828813057,0.013247927279992,1.2742695570216778,0.0476146449704142,515.0,0.0
Andre tjenesteytende næringer,2010,2550537.0,0.2535991440233958,0.0190162859802045,1.4959349593495934,0.0377173913043478,694.0,0.0
Andre tjenesteytende næringer,2011,2567673.0,0.2560481805899738,0.0174660201263065,1.4853261342854656,0.0379924953095684,648.0,0.0
Andre tjenesteytende næringer,2012,2637544.0,0.2589317941236241,0.0171683183394246,1.4997867803837952,0.034404321865226,605.0,0.0
Andre tjenesteytende næringer,2013,2670968.0,0.2642974382321316,0.0175130678679189,1.4866941680821808,0.0365614798694232,672.0,0.0
Andre tjenesteytende næringer,2014,2722102.0,0.2646124208424225,0.0161945961555014,1.4865837976853835,0.0356380831555273,618.0,0.0
Andre tjenesteytende næringer,2015,2768846.0,0.2639901244056188,0.0160394446663784,1.4738143978164449,0.0350714740436367,606.0,0.0
Andre tjenesteytende næringer,2016,2794643.0,0.2632257501226454,0.0175810402625261,1.3932575581844893,0.0399578222986847,720.0,0.0
Andre tjenesteytende næringer,2017,2860728.0,0.2628075790498083,0.0177781679415711,1.353658536585366,0.0407339855192615,737.0,0.0
Andre tjenesteytende næringer,2018,2888791.0,0.2721418752689273,0.017991225715852,1.403987556561086,0.04023567328029,799.0,0.0
Andre tjenesteytende næringer,2019,2932024.0,0.2753585918805576,0.0155829260377676,1.5273030760670854,0.0276867030965391,532.0,0.0
Transport,1990,1776729.0,0.0925442203059667,0.4018342597885979,1.6012229083424143,0.1696850542553593,17952.0,0.0
Transport,1991,1781787.0,0.0929740760259223,0.3653809006398648,1.5690165044854532,0.1720104031757062,16336.0,0.0
Transport,1992,1833320.0,0.0856064407741147,0.3571337547150576,1.5160749330954504,0.1773324232724534,15069.0,0.0
Transport,1993,1857118.0,0.0854560668735104,0.3332598202921198,1.4237365047552422,0.1879282868525896,14151.0,0.0
Transport,1994,1961089.0,0.0816541217660187,0.3443930282081546,1.4531080002901284,0.1850104821802935,14826.0,0.0
Transport,1995,2018526.0,0.0819865585085354,0.3424878543977956,1.409410892923305,0.1900130188773721,15179.0,0.0
Transport,1996,2117728.0,0.081707849166654,0.4067500794636923,1.5195504532408854,0.1780942318301246,19047.0,0.0
Transport,1997,2222870.0,0.0806637365208041,0.426117509271911,1.5465610889339705,0.175872720348665,20782.0,0.0
Transport,1998,2256049.0,0.0829441204512845,0.3835811164669794,1.49403717016356,0.1816410074692975,19479.0,0.0
Transport,1999,2293937.0,0.0790797654861489,0.3619159445216202,1.421960915723577,0.1900359912592656,17741.0,0.0
Transport,2000,2381713.0,0.0784641138541881,0.3890164223909588,1.5159355699528192,0.1793533986044443,19766.0,0.0
Transport,2001,2418961.0,0.0657410350973,0.5139066184562175,1.5624785864617492,0.1747172884753939,22310.0,0.0
Transport,2002,2419667.0,0.0641294855862397,0.4483863068079293,1.5125831812236803,0.1801294172423295,18957.0,0.0
Transport,2003,2445845.0,0.0590151869803687,0.4244849039087722,1.4104062280687435,0.1922654107409421,16615.0,0.0
Transport,2004,2517952.0,0.0583474188546882,0.4766329058781889,1.4929239557300964,0.1821947159993112,19047.0,0.0
Transport,2005,2489504.0,0.0583228627067881,0.4534522538654912,1.4403469068485244,0.1884510339445961,17871.0,0.0
Transport,2006,2541231.0,0.0593743740730378,0.6123180721613956,1.5709121215729145,0.1740724153374444,25264.0,0.0
Transport,2007,2579927.0,0.0565531505348794,0.5426481977752342,1.4747265516457422,0.1844895512161699,21541.0,0.0
Transport,2008,2597209.0,0.0500660516731614,0.4422834379229728,1.2671488932552033,0.2128301886792452,15510.0,0.0
Transport,2009,2543097.0,0.0481444474984634,0.4280848769969617,1.2151374658958656,0.2196925685754212,13992.0,0.0
Transport,2010,2550537.0,0.0481043795875143,0.4525315423988524,1.234285508447102,0.2148402159638114,14723.0,0.0
Transport,2011,2567673.0,0.0507105071401225,0.577529798476284,1.398249976728414,0.193272275956518,20322.0,0.0
Transport,2012,2637544.0,0.0484875323406927,0.5937226323032654,1.3652311339391543,0.1978159788543535,20506.0,0.0
Transport,2013,2670968.0,0.0498392343150498,0.5696557215724277,1.3264057390020043,0.2035711445160264,20476.0,0.0
Transport,2014,2722102.0,0.0476510432011732,0.5716246116366384,1.243748819895881,0.2155304221472798,19876.0,0.0
Transport,2015,2768846.0,0.0463030446619277,0.7515716893125127,1.4043858192536012,0.1941014328892042,26266.0,0.0
Transport,2016,2794643.0,0.0447524066580239,0.5444601693492288,1.257658530854407,0.2106166582982052,18037.0,0.0
Transport,2017,2860728.0,0.0435745726262685,0.6168063856243231,1.3421730309020914,0.1972634863416572,20357.0,0.0
Transport,2018,2888791.0,0.0446539746212169,0.6817188129864492,1.3852556886023266,0.1932965571590405,23547.0,0.0
Transport,2019,2932024.0,0.0435685383202866,0.726750375751503,1.338126629182016,0.199591077767671,24795.0,0.0
"Undervisning, helse- og sosialtjenester",1990,1776729.0,0.1454239785583507,0.0245608195712499,6.430034667507091,0.004435730915329,181.0,0.0
"Undervisning, helse- og sosialtjenester",1991,1781787.0,0.1498360915193567,0.0244441447920412,6.286699356420472,0.0042411095132473,174.0,0.0
"Undervisning, helse- og sosialtjenester",1992,1833320.0,0.1504450941461392,0.0255897090067944,6.149050722584302,0.0038248847926267,166.0,0.0
"Undervisning, helse- og sosialtjenester",1993,1857118.0,0.1521648058981712,0.0210129234079295,7.5166722802290336,0.003651924541829,163.0,0.0
"Undervisning, helse- og sosialtjenester",1994,1961089.0,0.1471661918454491,0.0204742798140024,7.48942291419868,0.0035476217376567,157.0,0.0
"Undervisning, helse- og sosialtjenester",1995,2018526.0,0.1443493915857412,0.0201700226170578,8.123702569338098,0.003518840458287,168.0,0.0
"Undervisning, helse- og sosialtjenester",1996,2117728.0,0.1432403028150924,0.0208047629094361,7.845032482966249,0.0035548374065845,176.0,0.0
"Undervisning, helse- og sosialtjenester",1997,2222870.0,0.1423852946865988,0.0207643505295351,7.761716372489347,0.0033326798666928,170.0,0.0
"Undervisning, helse- og sosialtjenester",1998,2256049.0,0.1422673000453447,0.021117764719811,7.841546178813809,0.0031232361241768,166.0,0.0
"Undervisning, helse- og sosialtjenester",1999,2293937.0,0.143407164189775,0.0210659427845346,7.972871572871573,0.0032397017302541,179.0,0.0
"Undervisning, helse- og sosialtjenester",2000,2381713.0,0.1403422662596207,0.0177259876441638,8.471392405063291,0.0033470802701571,168.0,0.0
"Undervisning, helse- og sosialtjenester",2001,2418961.0,0.1404826286988504,0.0202517788724685,7.728567276954374,0.0034970294051289,186.0,0.0
"Undervisning, helse- og sosialtjenester",2002,2419667.0,0.1432767401464747,0.0193001078798437,7.620983410551487,0.0037260746783809,190.0,0.0
"Undervisning, helse- og sosialtjenester",2003,2445845.0,0.1437638116888028,0.0175414647464336,8.435635538261998,0.0036132305740808,188.0,0.0
"Undervisning, helse- og sosialtjenester",2004,2517952.0,0.1422378186716824,0.0195812904162525,7.612719235705119,0.0035963137783771,192.0,0.0
"Undervisning, helse- og sosialtjenester",2005,2489504.0,0.1492735099039808,0.0174695990764685,8.277880468268638,0.0033308522515816,179.0,0.0
"Undervisning, helse- og sosialtjenester",2006,2541231.0,0.1485701221179814,0.0150072440544456,9.71337804447582,0.0029071880223853,160.0,0.0
"Undervisning, helse- og sosialtjenester",2007,2579927.0,0.1525267963008255,0.0168713215487359,8.946226841391775,0.0026602013671414,158.0,0.0
"Undervisning, helse- og sosialtjenester",2008,2597209.0,0.1556389955525335,0.0161171816825694,9.195855717574828,0.0027373938008045,164.0,0.0
"Undervisning, helse- og sosialtjenester",2009,2543097.0,0.159899917305553,0.0180060544804877,8.322862605845398,0.0030521824745651,186.0,0.0
"Undervisning, helse- og sosialtjenester",2010,2550537.0,0.162800618065921,0.013298685785434,10.466678739587106,0.0035468968977628,205.0,0.0
"Undervisning, helse- og sosialtjenester",2011,2567673.0,0.1631204596535462,0.0116727151179448,12.114747392104723,0.0030390518158334,180.0,0.0
"Undervisning, helse- og sosialtjenester",2012,2637544.0,0.162238051763307,0.0120282302353298,12.154264620167089,0.0028133891748457,176.0,0.0
"Undervisning, helse- og sosialtjenester",2013,2670968.0,0.1626758538477435,0.0115971848230848,13.042667195872196,0.0026170840814339,172.0,0.0
"Undervisning, helse- og sosialtjenester",2014,2722102.0,0.1605057415188703,0.0105375669755763,15.14596003475239,0.0021941146102219,153.0,0.0
"Undervisning, helse- og sosialtjenester",2015,2768846.0,0.1607146081797254,0.0102855319397564,15.555167140048066,0.0022613629979212,161.0,0.0
"Undervisning, helse- og sosialtjenester",2016,2794643.0,0.16335968494008,0.0102928162757484,14.120451159821238,0.0024565951290089,163.0,0.0
"Undervisning, helse- og sosialtjenester",2017,2860728.0,0.1612708373532891,0.010135428046264,14.340034217279726,0.0022817430727473,153.0,0.0
"Undervisning, helse- og sosialtjenester",2018,2888791.0,0.159503750877097,0.0101980801826495,15.005533092147266,0.0019287770702443,136.0,0.0
"Undervisning, helse- og sosialtjenester",2019,2932024.0,0.1580263326630341,0.0099128711931056,16.36664489440453,0.0017160644920981,129.0,0.0
Offentlig administrasjon og forsvar,1990,1776729.0,0.0700905990727905,0.0574149616162913,0.5303496503496503,0.2616033755274262,992.0,0.0
Offentlig administrasjon og forsvar,1991,1781787.0,0.0737445048145485,0.0544761295919998,0.5621682034087734,0.2263916500994035,911.0,0.0
Offentlig administrasjon og forsvar,1992,1833320.0,0.0743847227979839,0.0546450491673449,0.5823939881910897,0.1995391705069124,866.0,0.0
Offentlig administrasjon og forsvar,1993,1857118.0,0.0747890010220136,0.0498948823546352,0.5914862914862915,0.1956574774335203,802.0,0.0
Offentlig administrasjon og forsvar,1994,1961089.0,0.0713583116319555,0.0523795912533943,0.5409276944065484,0.233795712484237,927.0,0.0
Offentlig administrasjon og forsvar,1995,2018526.0,0.0682884441419134,0.0553822492418856,0.5336651820801677,0.2172312223858615,885.0,0.0
Offentlig administrasjon og forsvar,1996,2117728.0,0.0655858542740144,0.0627677420748345,0.4913971094287681,0.2399626517273576,1028.0,0.0
Offentlig administrasjon og forsvar,1997,2222870.0,0.0625844066454628,0.0598345277715879,0.5289524267179241,0.2066772655007949,910.0,0.0
Offentlig administrasjon og forsvar,1998,2256049.0,0.0619618634169736,0.057136112283513,0.5432577939151121,0.1862180225858492,808.0,0.0
Offentlig administrasjon og forsvar,1999,2293937.0,0.0617288094659966,0.0595471815369839,0.5305977229601518,0.2063030844881537,923.0,0.0
Offentlig administrasjon og forsvar,2000,2381713.0,0.0584969725571468,0.0456564960559275,0.6247445370224808,0.1338701560140916,532.0,0.0
Offentlig administrasjon og forsvar,2001,2418961.0,0.0566912819181458,0.0572724488456546,0.6134453781512605,0.1444582814445828,696.0,0.0
Offentlig administrasjon og forsvar,2002,2419667.0,0.0547980362587083,0.0653277322332249,0.5611867928884784,0.1904957827607488,926.0,0.0
Offentlig administrasjon og forsvar,2003,2445845.0,0.054362398271354,0.0554519336351739,0.6015190560151905,0.1715896279594137,761.0,0.0
Offentlig administrasjon og forsvar,2004,2517952.0,0.0533076087232798,0.0593253170026671,0.6040437021223157,0.1619542619542619,779.0,0.0
Offentlig administrasjon og forsvar,2005,2489504.0,0.0538167442189287,0.0529344588996618,0.6259165256627186,0.1437260644289254,638.0,0.0
Offentlig administrasjon og forsvar,2006,2541231.0,0.0530738842710481,0.0494391019700014,0.5845830833833233,0.168034889687019,655.0,0.0
Offentlig administrasjon og forsvar,2007,2579927.0,0.0538666404126938,0.0506936649109173,0.6332150461320085,0.1237390719569603,552.0,0.0
Offentlig administrasjon og forsvar,2008,2597209.0,0.0553832979941159,0.0481083410964808,0.6497109826589595,0.1085409252669039,488.0,0.0
Offentlig administrasjon og forsvar,2009,2543097.0,0.0588361356251845,0.0545359763677435,0.6281862745098039,0.1199765899336714,615.0,0.0
Offentlig administrasjon og forsvar,2010,2550537.0,0.061000879422647,0.045377125044188,0.843342776203966,0.0774269398723547,461.0,0.0
Offentlig administrasjon og forsvar,2011,2567673.0,0.0625344426646228,0.0433398933785063,0.7761172582267567,0.0814663951120163,440.0,0.0
Offentlig administrasjon og forsvar,2012,2637544.0,0.0620607656213507,0.0432469087532378,0.7994066958609973,0.0694468987453613,393.0,0.0
Offentlig administrasjon og forsvar,2013,2670968.0,0.0613174699210174,0.0442736159534,0.7758929802785822,0.0753643796658371,424.0,0.0
Offentlig administrasjon og forsvar,2014,2722102.0,0.0635104782994906,0.0395182841475688,0.7628805620608899,0.0731005372217958,381.0,0.0
Offentlig administrasjon og forsvar,2015,2768846.0,0.06521778387097,0.0365548405675109,0.798818360854416,0.0574625450407737,303.0,0.0
Offentlig administrasjon og forsvar,2016,2794643.0,0.0660069998207284,0.0363318985612524,0.802894658310952,0.0557517190113361,300.0,0.0
Offentlig administrasjon og forsvar,2017,2860728.0,0.0659206327899751,0.0361277116994819,0.7896668134448848,0.0552044609665427,297.0,0.0
Offentlig administrasjon og forsvar,2018,2888791.0,0.0668452650260957,0.0348831187662478,0.8010688836104513,0.0457746478873239,247.0,0.0
Offentlig administrasjon og forsvar,2019,2932024.0,0.0670898328253793,0.0330996548200641,0.8120104438642297,0.0395309249101569,209.0,0.0
